timestamp,day_of_week,hour_of_day,is_weekend,temperature,is_holiday,solar_generation,electricity_demand
2024-01-01 21:00:00,0,21,0,23.468614626020177,0,4.62421103401124,565.896193650181
2024-01-01 22:00:00,0,22,0,6.469570346324613,0,6.960029872285725,508.2792469878235
2024-01-01 23:00:00,0,23,0,9.204402922257852,0,8.853153642615517,478.88824424876935
2024-01-02 00:00:00,1,0,0,14.325796396969938,0,8.53942671039378,471.9299367280746
2024-01-02 01:00:00,1,1,0,16.952639213668704,0,9.847654270701048,500.6098066673677
2024-01-02 02:00:00,1,2,0,15.834523180464066,0,2.84743056389666,506.17575933385876
2024-01-02 03:00:00,1,3,0,15.922509296411214,0,9.456656893226219,511.7923383706568
2024-01-02 04:00:00,1,4,0,19.03852957128857,0,2.248616610296202,516.1986568151215
2024-01-02 05:00:00,1,5,0,15.364798376585194,0,5.895777136202414,464.3007348557547
2024-01-02 06:00:00,1,6,0,18.19393506749664,0,83.69789496020017,508.42862242936354
2024-01-02 07:00:00,1,7,0,16.64823149402262,0,264.5506599259419,361.88376170976136
2024-01-02 08:00:00,1,8,0,12.514479885553342,0,132.4360666680443,415.80212388447165
2024-01-02 09:00:00,1,9,0,11.229651494799686,0,56.851553487075364,476.31191778551784
2024-01-02 10:00:00,1,10,0,10.282967983740342,0,125.1412527257466,424.29312693268764
2024-01-02 11:00:00,1,11,0,17.423758235908164,0,86.20679436700436,535.4922380819846
2024-01-02 12:00:00,1,12,0,14.416133417664629,0,51.07984200927244,573.602947824789
2024-01-02 13:00:00,1,13,0,24.508773976302564,0,260.1163732274231,367.6600373088021
2024-01-02 14:00:00,1,14,0,16.190634793845092,0,126.43686614695794,431.4183086035467
2024-01-02 15:00:00,1,15,0,24.983261426847832,0,207.50910871788253,554.0774758879368
2024-01-02 16:00:00,1,16,0,10.03368250013317,0,177.63861911148734,465.67311540062747
2024-01-02 17:00:00,1,17,0,15.9839975249567,0,197.7720461600575,480.22089346214585
2024-01-02 18:00:00,1,18,0,9.316777031954071,0,121.38486826320984,566.878889846561
2024-01-02 19:00:00,1,19,0,15.001832398028219,0,1.2006394332643655,647.9773689201978
2024-01-02 20:00:00,1,20,0,20.12992076040786,0,8.288484611058273,558.4979767988881
2024-01-02 21:00:00,1,21,0,14.217010478555062,0,6.58735246845724,632.7146649063046
2024-01-02 22:00:00,1,22,0,14.842104280459438,0,7.201413177913785,668.9982531639622
2024-01-02 23:00:00,1,23,0,18.249129167454228,0,2.7187547026934245,528.6988374842605
2024-01-03 00:00:00,2,0,0,25.77423221629736,0,2.836798612119397,486.9520121549545
2024-01-03 01:00:00,2,1,0,11.948705720886293,0,3.2403268695748864,507.74865626333906
2024-01-03 02:00:00,2,2,0,11.22337329994721,0,2.9071556080040373,598.2460664916823
2024-01-03 03:00:00,2,3,0,13.267907482407278,0,0.23078491967507442,501.47005544008374
2024-01-03 04:00:00,2,4,0,15.735133856620617,0,9.295726698219852,446.328864605951
2024-01-03 05:00:00,2,5,0,12.60275980479452,0,5.129940594632952,554.4792745041652
2024-01-03 06:00:00,2,6,0,17.793847032215336,0,72.85348425625678,508.7644272471397
2024-01-03 07:00:00,2,7,0,20.12405139168608,0,165.60763467830128,451.52388042439463
2024-01-03 08:00:00,2,8,0,10.370628705950466,0,183.3473214758364,446.5986901424793
2024-01-03 09:00:00,2,9,0,24.314320692469767,0,137.59905593634602,568.949581311955
2024-01-03 10:00:00,2,10,0,9.330914192081057,0,175.8184168045841,476.0556777863455
2024-01-03 11:00:00,2,11,0,18.052389537692317,0,90.67257469624016,539.1964589390396
2024-01-03 12:00:00,2,12,0,16.930151560567758,0,103.60838979021702,428.71665083094
2024-01-03 13:00:00,2,13,0,25.42009265169481,0,214.34110718777475,470.21272033128844
2024-01-03 14:00:00,2,14,0,13.117406623753805,0,77.52816176289235,384.5864603911781
2024-01-03 15:00:00,2,15,0,16.151681717962035,0,268.66092333795007,369.1561468224479
2024-01-03 16:00:00,2,16,0,18.406046462933787,0,279.9039052637951,449.53706933642934
2024-01-03 17:00:00,2,17,0,20.175625373869607,0,174.64706986110536,496.3515564658323
2024-01-03 18:00:00,2,18,0,14.844197592534503,0,101.84187999626505,546.2898328494873
2024-01-03 19:00:00,2,19,0,24.6996615549631,0,7.148500635545016,669.3095718504511
2024-01-03 20:00:00,2,20,0,9.97406541371867,0,3.4678297486721865,569.1991065823055
2024-01-03 21:00:00,2,21,0,11.291051476655376,0,1.7820412591119816,669.6424026682105
2024-01-03 22:00:00,2,22,0,15.935622608820974,0,4.024445547992751,548.7387488988916
2024-01-03 23:00:00,2,23,0,11.335774262285597,0,0.9918310768998029,503.60143565112674
2024-01-04 00:00:00,3,0,0,8.085399509420663,0,9.663535625544062,639.9576487929651
2024-01-04 01:00:00,3,1,0,22.41247748041725,0,4.799045929747461,514.7505502797317
2024-01-04 02:00:00,3,2,0,19.807290780459176,0,2.942755266122574,517.0172026778097
2024-01-04 03:00:00,3,3,0,4.293938544595369,0,0.9833342947722479,518.7907634466033
2024-01-04 04:00:00,3,4,0,19.962867265263476,0,1.129391325778284,411.86819608886685
2024-01-04 05:00:00,3,5,0,20.961203186377432,0,4.2677400487631845,549.7406552145058
2024-01-04 06:00:00,3,6,0,9.76610231150751,0,51.752739868365246,469.3474439175922
2024-01-04 07:00:00,3,7,0,21.463822884646756,0,178.37347275610333,470.40852105327696
2024-01-04 08:00:00,3,8,0,7.662429898319498,0,270.7171910573548,422.86606470473623
2024-01-04 09:00:00,3,9,0,12.529523208304386,0,107.02822622485829,511.39849050199643
2024-01-04 10:00:00,3,10,0,14.187326326136926,0,298.23927624011435,413.45085700445054
2024-01-04 11:00:00,3,11,0,17.429043687274305,0,52.49747747598084,466.79407963579115
2024-01-04 12:00:00,3,12,0,16.96244405539722,0,178.4465975562064,488.3526514977093
2024-01-04 13:00:00,3,13,0,16.107453425017727,0,242.08444179600787,394.0210921151934
2024-01-04 14:00:00,3,14,0,10.724019796109534,0,86.21487881309656,437.31954086379034
2024-01-04 15:00:00,3,15,0,22.70995204015616,0,106.40105294587426,513.1598688364336
2024-01-04 16:00:00,3,16,0,18.331596604599074,0,254.35510633520664,358.2970879869787
2024-01-04 17:00:00,3,17,0,12.30882687241304,0,98.82133005435446,508.5350817183289
2024-01-04 18:00:00,3,18,0,12.157093196649408,0,173.8071586934413,583.8764680231402
2024-01-04 19:00:00,3,19,0,22.036691239804693,0,5.650364958951216,682.7559091212331
2024-01-04 20:00:00,3,20,0,18.20902755722502,0,6.771714638973281,626.2857960663779
2024-01-04 21:00:00,3,21,0,10.474500490947804,0,3.326718604733161,565.1149581755868
2024-01-04 22:00:00,3,22,0,13.044216864070584,0,3.3930540506513287,543.6796858573643
2024-01-04 23:00:00,3,23,0,20.141465804093517,0,2.0096211219101603,529.9850224573323
2024-01-05 00:00:00,4,0,0,5.136974481953082,0,1.0707624493333956,525.9813768703287
2024-01-05 01:00:00,4,1,0,10.665574823458368,0,8.900987351851908,595.4271000259164
2024-01-05 02:00:00,4,2,0,18.60393799379356,0,1.1782226221415915,573.0830163274755
2024-01-05 03:00:00,4,3,0,8.884589810476843,0,3.0271566825266003,486.02857299774547
2024-01-05 04:00:00,4,4,0,23.033899306180306,0,8.880155259239814,554.9439044571872
2024-01-05 05:00:00,4,5,0,9.421450162685824,0,4.306287982490092,535.398402367418
2024-01-05 06:00:00,4,6,0,8.073107215425424,0,232.07039121260826,319.10956978502225
2024-01-05 07:00:00,4,7,0,8.351699705876033,0,223.54738622842544,400.13663656407465
2024-01-05 08:00:00,4,8,0,15.207299714417907,0,284.4365613054772,457.45579477278494
2024-01-05 09:00:00,4,9,0,12.944722983937472,0,297.5194685532977,408.1453375369564
2024-01-05 10:00:00,4,10,0,11.143356976313488,0,96.71514734917353,478.86779817661085
2024-01-05 11:00:00,4,11,0,15.552387055651614,0,236.34584619117942,399.04082661371524
2024-01-05 12:00:00,4,12,0,10.976742442467968,0,60.513195095813,500.4489992991638
2024-01-05 13:00:00,4,13,0,16.26774020739827,0,205.3222889222882,445.7919069574797
2024-01-05 14:00:00,4,14,0,18.24573873223593,0,180.53262607701754,333.4513991322689
2024-01-05 15:00:00,4,15,0,16.79470262687531,0,85.48094414960207,511.83585295412706
2024-01-05 16:00:00,4,16,0,9.597642687644107,0,229.92608198424918,469.03295170990845
2024-01-05 17:00:00,4,17,0,19.51198878600431,0,267.9517184528562,292.6435530270868
2024-01-05 18:00:00,4,18,0,15.808905941202465,0,156.3679146074381,601.1685263373486
2024-01-05 19:00:00,4,19,0,19.16514662087574,0,5.9987873996449,668.8133267241556
2024-01-05 20:00:00,4,20,0,19.87859840171842,0,2.664181685729953,624.6916804276792
2024-01-05 21:00:00,4,21,0,13.058806500349181,0,9.126499117563876,586.0864682027645
2024-01-05 22:00:00,4,22,0,18.916580254052114,0,0.2777423059142625,600.0593787006287
2024-01-05 23:00:00,4,23,0,11.45523131160704,0,3.322059726971631,452.60111522627994
2024-01-06 00:00:00,5,0,1,17.93423647701952,0,6.647905230413781,519.6244704296122
2024-01-06 01:00:00,5,1,1,6.89326087272763,0,4.041461942683863,517.2479004293647
2024-01-06 02:00:00,5,2,1,18.38767556947819,0,9.97242375958717,594.992177551557
2024-01-06 03:00:00,5,3,1,15.130527401613383,0,2.6991564554073655,482.1941903740487
2024-01-06 04:00:00,5,4,1,6.60858171001712,0,7.664463248721638,488.07600226047873
2024-01-06 05:00:00,5,5,1,16.66986550590688,0,4.630115240735794,535.85856315074
2024-01-06 06:00:00,5,6,1,12.337647372387508,0,167.36372169318773,498.9567032607319
2024-01-06 07:00:00,5,7,1,25.5886369101136,0,99.28238432369525,531.5859446024956
2024-01-06 08:00:00,5,8,1,15.987619928739877,0,85.62947057845241,533.6952888529163
2024-01-06 09:00:00,5,9,1,26.51493632675453,0,260.33254671838796,396.57662601631006
2024-01-06 10:00:00,5,10,1,18.645118660677227,0,177.67998589237342,442.70842642922446
2024-01-06 11:00:00,5,11,1,10.684543654668044,0,210.1760904255678,356.13276765355226
2024-01-06 12:00:00,5,12,1,16.528157557548678,0,268.7029518493869,419.23438170651883
2024-01-06 13:00:00,5,13,1,16.21588806920246,0,197.9620284853375,406.1187934122012
2024-01-06 14:00:00,5,14,1,19.320824391047687,0,86.14609135427355,566.2343881945997
2024-01-06 15:00:00,5,15,1,7.195342763929457,0,118.76919897643418,478.39783827140684
2024-01-06 16:00:00,5,16,1,13.740515241876178,0,152.13055382354997,440.28923088496873
2024-01-06 17:00:00,5,17,1,12.109398706763466,0,95.2033961037607,379.8938115825156
2024-01-06 18:00:00,5,18,1,16.184978152066687,0,292.22248644402805,478.4945020515872
2024-01-06 19:00:00,5,19,1,16.003902345035904,0,4.156530234364903,629.7409409598591
2024-01-06 20:00:00,5,20,1,16.63922370134865,0,7.938473657301128,661.3640902379849
2024-01-06 21:00:00,5,21,1,18.372425934948247,0,8.007906635939818,587.2067573735769
2024-01-06 22:00:00,5,22,1,14.129717293724708,0,8.575777807942373,706.8109669849362
2024-01-06 23:00:00,5,23,1,18.900698575330495,0,3.3631069255354507,475.4772811980082
2024-01-07 00:00:00,6,0,1,13.08370934274773,0,6.209381843083861,468.36613689438974
2024-01-07 01:00:00,6,1,1,12.953407580262745,0,5.850075455960049,547.7950352934905
2024-01-07 02:00:00,6,2,1,16.71769593279225,0,9.008371311316484,517.4432440429448
2024-01-07 03:00:00,6,3,1,15.981376580496972,0,1.848388544182441,457.98226243427985
2024-01-07 04:00:00,6,4,1,10.086120015339825,0,2.0409167456440658,427.0669346493961
2024-01-07 05:00:00,6,5,1,26.157776217231007,0,1.489485512309796,589.2627383374247
2024-01-07 06:00:00,6,6,1,10.14303717024946,0,270.71757059840735,346.4989690413362
2024-01-07 07:00:00,6,7,1,7.388335630647445,0,57.769222882117816,520.1956350106774
2024-01-07 08:00:00,6,8,1,20.66851495388302,0,94.71331740407058,507.19045490611967
2024-01-07 09:00:00,6,9,1,17.64093367226099,0,223.3260606943086,421.38549567999837
2024-01-07 10:00:00,6,10,1,16.96730380077664,0,240.03640875670158,397.3079003333352
2024-01-07 11:00:00,6,11,1,11.84746683499052,0,234.51344362366518,435.85860795968006
2024-01-07 12:00:00,6,12,1,8.008551608641977,0,69.96799649876318,466.4492668001615
2024-01-07 13:00:00,6,13,1,13.903446419519648,0,271.9103682520139,367.29560096071873
2024-01-07 14:00:00,6,14,1,14.771617601293572,0,178.15659774454346,488.04849164751204
2024-01-07 15:00:00,6,15,1,15.062104951276464,0,56.16292696144277,563.4735763932661
2024-01-07 16:00:00,6,16,1,15.468139923653794,0,117.47702432909603,461.27123885252337
2024-01-07 17:00:00,6,17,1,21.20406306582602,0,259.7392888094189,460.2133751859339
2024-01-07 18:00:00,6,18,1,9.51153488467546,0,122.7954367993079,426.5445992872492
2024-01-07 19:00:00,6,19,1,5.459955893836165,0,0.6560833012768774,585.8040763563345
2024-01-07 20:00:00,6,20,1,13.0994824897432,0,4.565233456955843,629.959419592965
2024-01-07 21:00:00,6,21,1,6.6697041071467655,0,9.09372580279743,618.4090219427817
2024-01-07 22:00:00,6,22,1,1.3150270217663476,0,0.1331539448235275,566.2859030881941
2024-01-07 23:00:00,6,23,1,22.612810553340204,0,1.6335934308664646,471.9736835277555
2024-01-08 00:00:00,0,0,0,15.890045456792627,0,7.33246848775379,525.3037213099293
2024-01-08 01:00:00,0,1,0,11.865972974384004,0,1.5527315763994898,513.0097361597566
2024-01-08 02:00:00,0,2,0,13.044555165198519,0,8.184067782596486,559.7009875115634
2024-01-08 03:00:00,0,3,0,23.71738473561353,0,5.622331256241228,625.7340428770539
2024-01-08 04:00:00,0,4,0,20.65009026374691,0,1.6074334889782371,525.7789413469684
2024-01-08 05:00:00,0,5,0,19.488981555594613,0,8.815367427414332,484.3234602799723
2024-01-08 06:00:00,0,6,0,16.654328102242324,0,85.11709029537636,473.54959366528635
2024-01-08 07:00:00,0,7,0,9.684755531908344,0,179.97431037741924,465.8371495252418
2024-01-08 08:00:00,0,8,0,14.373095993054397,0,211.00081780241854,403.64188642574345
2024-01-08 09:00:00,0,9,0,10.272059376329166,0,145.2413300881007,377.93623989297043
2024-01-08 10:00:00,0,10,0,25.147720924599565,0,150.44735015431735,486.4798264536172
2024-01-08 11:00:00,0,11,0,9.768208070388837,0,88.29616138186407,483.7307442223925
2024-01-08 12:00:00,0,12,0,8.467588474557521,0,188.1767655019171,323.27092767851343
2024-01-08 13:00:00,0,13,0,6.8353800159155895,0,235.1692007785887,427.7639401167132
2024-01-08 14:00:00,0,14,0,19.010646849411355,0,126.49748752780312,508.9014783820177
2024-01-08 15:00:00,0,15,0,6.662316095856772,0,126.83958003039068,461.3705877986802
2024-01-08 16:00:00,0,16,0,18.044286459009157,0,274.40189410518644,452.3155511883092
2024-01-08 17:00:00,0,17,0,16.4323649398028,0,192.9521125117296,399.18590945416537
2024-01-08 18:00:00,0,18,0,13.971038508624982,0,205.9259825399551,529.2979755220134
2024-01-08 19:00:00,0,19,0,27.469950928760277,0,9.619238873194139,691.6525678325389
2024-01-08 20:00:00,0,20,0,12.263700558485228,0,9.198062333374894,582.8444002996985
2024-01-08 21:00:00,0,21,0,17.483634770673735,0,8.634303713204984,600.0435866711875
2024-01-08 22:00:00,0,22,0,8.82192869266703,0,5.748316542918193,563.7535925707232
2024-01-08 23:00:00,0,23,0,11.007860196323836,0,9.85062668312047,548.48474929606
2024-01-09 00:00:00,1,0,0,18.770607166414333,0,7.842889260165013,578.9471798904415
2024-01-09 01:00:00,1,1,0,11.139796780148716,0,2.341808945493681,583.3346098816817
2024-01-09 02:00:00,1,2,0,14.827841815133475,0,8.243799506089411,501.550711942177
2024-01-09 03:00:00,1,3,0,18.442042122084242,0,3.4288938240611277,528.115235828535
2024-01-09 04:00:00,1,4,0,15.407616788826685,0,3.2837601667935123,522.0430197746398
2024-01-09 05:00:00,1,5,0,12.924044419321994,0,5.961737908999886,509.5298992719087
2024-01-09 06:00:00,1,6,0,15.26830728958776,0,108.85927190638702,564.1654312496305
2024-01-09 07:00:00,1,7,0,4.424434511438113,0,180.31770266219445,458.9286881804092
2024-01-09 08:00:00,1,8,0,13.602448927382083,0,227.19029099513259,450.4166847952089
2024-01-09 09:00:00,1,9,0,20.313552080705367,0,239.38099842665363,522.1930790377126
2024-01-09 10:00:00,1,10,0,23.760072113378214,0,158.72742043218264,498.3613607758413
2024-01-09 11:00:00,1,11,0,18.4777336227289,0,138.62269576005224,529.8023964506233
2024-01-09 12:00:00,1,12,0,15.768304170090815,0,76.06317511291124,483.1625993830611
2024-01-09 13:00:00,1,13,0,15.838191220583251,0,161.37618499561728,450.4972840074443
2024-01-09 14:00:00,1,14,0,11.170349626850015,0,190.1025980733334,396.903790330889
2024-01-09 15:00:00,1,15,0,19.8114958507515,0,230.84154701555227,491.04064095620015
2024-01-09 16:00:00,1,16,0,19.514129296165727,0,145.1524988912112,461.50092595776425
2024-01-09 17:00:00,1,17,0,12.310454215242288,0,117.18320221070498,445.016751554066
2024-01-09 18:00:00,1,18,0,7.251644478227414,0,214.63667910603988,380.8027146679615
2024-01-09 19:00:00,1,19,0,17.176264610059228,0,9.769690129334627,584.1735027489865
2024-01-09 20:00:00,1,20,0,21.299518447743342,0,8.63333029178323,633.33731332029
2024-01-09 21:00:00,1,21,0,12.76050824036578,0,9.026498556217957,610.2708457609251
2024-01-09 22:00:00,1,22,0,16.331033896112494,0,7.172747904540059,691.4169222307924
2024-01-09 23:00:00,1,23,0,17.062900807145247,0,3.269577445759524,581.7546705360428
2024-01-10 00:00:00,2,0,0,19.943864225392097,0,1.8885975943826805,535.7939621170821
2024-01-10 01:00:00,2,1,0,17.5691636451784,0,5.364628529221025,562.3110745112498
2024-01-10 02:00:00,2,2,0,10.35897584187906,0,1.4997282961617453,483.7253301648066
2024-01-10 03:00:00,2,3,0,19.234519490297025,0,7.967922389243871,582.0176813472688
2024-01-10 04:00:00,2,4,0,13.5078212784389,0,9.949854350932682,461.17216464909376
2024-01-10 05:00:00,2,5,0,15.145707378686904,0,5.664538804432717,492.31625603351284
2024-01-10 06:00:00,2,6,0,19.445154421132596,0,244.5022469106274,392.1209512143106
2024-01-10 07:00:00,2,7,0,5.803695683296354,0,68.12271985067085,484.9494720325084
2024-01-10 08:00:00,2,8,0,19.317978010308487,0,167.194574112691,483.71044831499154
2024-01-10 09:00:00,2,9,0,9.617047477723267,0,255.53029169684632,365.968787142594
2024-01-10 10:00:00,2,10,0,12.098085083871686,0,266.55002673445034,428.04405643042503
2024-01-10 11:00:00,2,11,0,21.045136422859326,0,297.4116532563726,331.08583216494264
2024-01-10 12:00:00,2,12,0,21.008720141592946,0,199.82009711376375,499.7362113154452
2024-01-10 13:00:00,2,13,0,10.89768418137879,0,118.17524179519768,410.08995393898806
2024-01-10 14:00:00,2,14,0,9.852114215187239,0,224.5912937328354,404.93889340245187
2024-01-10 15:00:00,2,15,0,7.375722316205796,0,190.27452194273954,401.48286036339186
2024-01-10 16:00:00,2,16,0,10.725700493422,0,114.11889992256123,359.71085756573666
2024-01-10 17:00:00,2,17,0,23.014077684630692,0,266.14349263626775,456.3804058279967
2024-01-10 18:00:00,2,18,0,15.927394937337365,0,92.83760353496032,568.4828415175251
2024-01-10 19:00:00,2,19,0,10.029908538901697,0,2.014547674056261,658.2928167946645
2024-01-10 20:00:00,2,20,0,14.340469316081064,0,8.571867836351144,558.9001090248121
2024-01-10 21:00:00,2,21,0,8.32454132684693,0,9.089880197551834,646.7612548999679
2024-01-10 22:00:00,2,22,0,14.553507791448066,0,2.9164227432016823,624.9036281287
2024-01-10 23:00:00,2,23,0,18.492832020914626,0,3.384288594745102,552.7903507746711
2024-01-11 00:00:00,3,0,0,7.9543715994867,0,9.106713915864955,487.39797278600855
2024-01-11 01:00:00,3,1,0,19.354535084024207,0,1.1078734308276472,625.6915451380444
2024-01-11 02:00:00,3,2,0,22.929061970080298,0,9.058389941710677,481.90362982794204
2024-01-11 03:00:00,3,3,0,19.64828920318051,0,7.5613808481575395,544.53384529947
2024-01-11 04:00:00,3,4,0,12.245619984572343,0,2.291190116370323,476.7898507023304
2024-01-11 05:00:00,3,5,0,19.71022488670163,0,1.862844165416394,525.937136696761
2024-01-11 06:00:00,3,6,0,10.123253249701676,0,146.35075333840732,447.85612471460774
2024-01-11 07:00:00,3,7,0,9.725747012130178,0,245.11523953915273,445.67757158008345
2024-01-11 08:00:00,3,8,0,25.82710558506339,0,59.65318606337956,443.06425655812393
2024-01-11 09:00:00,3,9,0,8.663799120883274,0,207.58923884562788,493.8928359789982
2024-01-11 10:00:00,3,10,0,10.98578414251343,0,193.09696418885204,463.99080604036806
2024-01-11 11:00:00,3,11,0,13.732603086094615,0,194.12720084702818,405.6261494276099
2024-01-11 12:00:00,3,12,0,15.453493719835933,0,52.08090057805679,447.1006818878917
2024-01-11 13:00:00,3,13,0,21.608576732960366,0,85.3788042416659,490.1205558769126
2024-01-11 14:00:00,3,14,0,18.97064253234095,0,135.20050094041466,433.5259332478892
2024-01-11 15:00:00,3,15,0,21.798559887733358,0,126.3110499225274,431.6308192823922
2024-01-11 16:00:00,3,16,0,18.859850196625118,0,123.54624928612353,476.8358740768932
2024-01-11 17:00:00,3,17,0,16.471083132663058,0,169.91182929151347,481.5606605957791
2024-01-11 18:00:00,3,18,0,8.042404694434634,0,265.3702035303434,525.6310411793863
2024-01-11 19:00:00,3,19,0,15.73743235531795,0,3.1696327079367603,645.1248184568353
2024-01-11 20:00:00,3,20,0,11.352668315288724,0,5.692602480221321,548.7889466329793
2024-01-11 21:00:00,3,21,0,11.399451259630272,0,2.02223175660303,570.4232412500203
2024-01-11 22:00:00,3,22,0,13.573716167875194,0,7.94152882314239,636.3068857213617
2024-01-11 23:00:00,3,23,0,25.452695746001233,0,3.430721064611535,562.790701129484
2024-01-12 00:00:00,4,0,0,20.020280740045617,0,8.769188287289232,659.4325311519962
2024-01-12 01:00:00,4,1,0,20.159579300055114,0,1.7342438936286453,550.2196184139875
2024-01-12 02:00:00,4,2,0,9.59440861482078,0,7.97698868573005,431.93473077611077
2024-01-12 03:00:00,4,3,0,14.998225194554992,0,2.049418229636948,600.684396538788
2024-01-12 04:00:00,4,4,0,13.900592257904298,0,2.974630307809678,438.7421833329197
2024-01-12 05:00:00,4,5,0,16.463975654226545,0,1.385210259468811,496.9526381478623
2024-01-12 06:00:00,4,6,0,19.171772608131334,0,98.7358809908817,536.0369568936283
2024-01-12 07:00:00,4,7,0,14.29784084457371,0,212.7394144184468,472.2656794148569
2024-01-12 08:00:00,4,8,0,15.595724812004022,0,228.89438747819997,359.60792826442923
2024-01-12 09:00:00,4,9,0,18.328572930793737,0,273.7059649920018,441.2988531313349
2024-01-12 10:00:00,4,10,0,17.03793224892889,0,266.59303427535065,487.17799663984306
2024-01-12 11:00:00,4,11,0,19.039213716705223,0,101.23657420248004,495.9721398034482
2024-01-12 12:00:00,4,12,0,1.3176777746838102,0,63.76766026101209,528.0840036376585
2024-01-12 13:00:00,4,13,0,10.07423572582366,0,90.66485357838715,383.56909734663805
2024-01-12 14:00:00,4,14,0,14.223621247534021,0,187.86605654623156,371.54963892618275
2024-01-12 15:00:00,4,15,0,9.933859937496539,0,53.662184385409496,545.4619677933943
2024-01-12 16:00:00,4,16,0,9.562820551218714,0,291.64257519116063,281.5633494186872
2024-01-12 17:00:00,4,17,0,2.1611653941292843,0,108.94262618358007,409.984427176137
2024-01-12 18:00:00,4,18,0,18.305145989651002,0,188.91815261091682,473.63604547513637
2024-01-12 19:00:00,4,19,0,13.335395998053839,0,4.1528148993610605,563.043594072587
2024-01-12 20:00:00,4,20,0,10.356988631034305,0,4.169629224012191,578.625104360075
2024-01-12 21:00:00,4,21,0,23.579750831762908,0,5.431309090915491,726.3057687377351
2024-01-12 22:00:00,4,22,0,12.656218571574268,0,8.103245337048069,631.207717206765
2024-01-12 23:00:00,4,23,0,19.30048517892206,0,2.9774728778403112,529.0440794511102
2024-01-13 00:00:00,5,0,1,16.150435220106612,0,1.8043449483945273,527.1058959782132
2024-01-13 01:00:00,5,1,1,18.093289966144294,0,4.496120170538633,467.90359927221306
2024-01-13 02:00:00,5,2,1,4.737185391154686,0,4.988547712895137,552.0890492596792
2024-01-13 03:00:00,5,3,1,14.166769419984455,0,8.19144110219106,484.32471037875723
2024-01-13 04:00:00,5,4,1,12.770636087111678,0,6.279049260600349,566.4969521582689
2024-01-13 05:00:00,5,5,1,18.429368823840868,0,8.323571692185588,549.3488695776474
2024-01-13 06:00:00,5,6,1,28.92504833874304,0,115.91615775171219,436.40055419523225
2024-01-13 07:00:00,5,7,1,22.61875228940193,0,77.36524070010898,472.2188391736991
2024-01-13 08:00:00,5,8,1,21.45114965472547,0,220.9113249273031,478.8882542214773
2024-01-13 09:00:00,5,9,1,7.608403177742874,0,64.05114738709759,436.11219089734334
2024-01-13 10:00:00,5,10,1,16.071170968226056,0,59.02978204103022,507.08726027584225
2024-01-13 11:00:00,5,11,1,13.797450259866459,0,126.59547679654783,454.7015147386712
2024-01-13 12:00:00,5,12,1,7.8952526201607895,0,173.42616593063573,439.261570901625
2024-01-13 13:00:00,5,13,1,16.60829792614451,0,255.9470535846465,332.64379031875694
2024-01-13 14:00:00,5,14,1,20.036620660883067,0,197.0814671335017,411.9832622977632
2024-01-13 15:00:00,5,15,1,16.648918262185838,0,180.86328877835868,462.1825175732527
2024-01-13 16:00:00,5,16,1,19.602625861706493,0,86.44677680153296,461.77628135071086
2024-01-13 17:00:00,5,17,1,21.745687624655375,0,218.39941003347533,404.22543366453067
2024-01-13 18:00:00,5,18,1,13.110692534855353,0,293.73222071874864,535.1501518491018
2024-01-13 19:00:00,5,19,1,24.777099439805852,0,5.520963057746595,670.0289065409552
